[2024-01-09 16:47:03,503: INFO: utils: yaml file is saved]
[2024-02-07 19:29:59,122: WARNING: connectionpool: Retrying (Retry(total=4, connect=5, read=4, redirect=5, status=5)) after connection broken by 'RemoteDisconnected('Remote end closed connection without response')': /Raj-Narayanan-B/StudentMLProjectRegression.mlflow/api/2.0/mlflow-artifacts/artifacts/f2a1d0cb47994e43887a7bf8ff11fbc0/4f79ae8649044b24a593ec1c748e012b/artifacts/challenger_LGBMClassifier/model.pkl]
[2024-02-07 19:29:59,125: WARNING: connectionpool: Retrying (Retry(total=4, connect=5, read=4, redirect=5, status=5)) after connection broken by 'RemoteDisconnected('Remote end closed connection without response')': /Raj-Narayanan-B/StudentMLProjectRegression.mlflow/api/2.0/mlflow-artifacts/artifacts/f2a1d0cb47994e43887a7bf8ff11fbc0/4f79ae8649044b24a593ec1c748e012b/artifacts/challenger_LGBMClassifier/requirements.txt]
[2024-02-07 20:01:53,041: WARNING: connectionpool: Retrying (Retry(total=4, connect=5, read=4, redirect=5, status=5)) after connection broken by 'RemoteDisconnected('Remote end closed connection without response')': /Raj-Narayanan-B/StudentMLProjectRegression.mlflow/api/2.0/mlflow/registered-models/search?filter=tags.model_type+ilike+%27Champion%27&max_results=100]
[2024-02-07 20:07:09,249: INFO: utils: yaml file is saved]
[2024-02-07 20:13:53,876: WARNING: connectionpool: Retrying (Retry(total=4, connect=5, read=4, redirect=5, status=5)) after connection broken by 'RemoteDisconnected('Remote end closed connection without response')': /Raj-Narayanan-B/StudentMLProjectRegression.mlflow/api/2.0/mlflow/registered-models/search?filter=tags.model_type+ilike+%27Champion%27&max_results=100]
[2024-02-07 20:23:03,064: WARNING: connectionpool: Retrying (Retry(total=4, connect=5, read=4, redirect=5, status=5)) after connection broken by 'RemoteDisconnected('Remote end closed connection without response')': /Raj-Narayanan-B/StudentMLProjectRegression.mlflow/api/2.0/mlflow/registered-models/search?filter=tags.model_type+ilike+%27Challenger%27&max_results=100]
[2024-02-07 20:23:24,248: WARNING: connectionpool: Retrying (Retry(total=4, connect=5, read=4, redirect=5, status=5)) after connection broken by 'RemoteDisconnected('Remote end closed connection without response')': /Raj-Narayanan-B/StudentMLProjectRegression.mlflow/api/2.0/mlflow-artifacts/artifacts/f2a1d0cb47994e43887a7bf8ff11fbc0/4f79ae8649044b24a593ec1c748e012b/artifacts/challenger_LGBMClassifier/requirements.txt]
[2024-02-07 20:23:24,252: WARNING: connectionpool: Retrying (Retry(total=4, connect=5, read=4, redirect=5, status=5)) after connection broken by 'RemoteDisconnected('Remote end closed connection without response')': /Raj-Narayanan-B/StudentMLProjectRegression.mlflow/api/2.0/mlflow-artifacts/artifacts/f2a1d0cb47994e43887a7bf8ff11fbc0/4f79ae8649044b24a593ec1c748e012b/artifacts/challenger_LGBMClassifier/model.pkl]
[2024-02-07 20:23:24,255: WARNING: connectionpool: Retrying (Retry(total=4, connect=5, read=4, redirect=5, status=5)) after connection broken by 'RemoteDisconnected('Remote end closed connection without response')': /Raj-Narayanan-B/StudentMLProjectRegression.mlflow/api/2.0/mlflow-artifacts/artifacts/f2a1d0cb47994e43887a7bf8ff11fbc0/4f79ae8649044b24a593ec1c748e012b/artifacts/challenger_LGBMClassifier/conda.yaml]
[2024-02-07 20:23:24,262: WARNING: connectionpool: Retrying (Retry(total=4, connect=5, read=4, redirect=5, status=5)) after connection broken by 'RemoteDisconnected('Remote end closed connection without response')': /Raj-Narayanan-B/StudentMLProjectRegression.mlflow/api/2.0/mlflow-artifacts/artifacts/f2a1d0cb47994e43887a7bf8ff11fbc0/4f79ae8649044b24a593ec1c748e012b/artifacts/challenger_LGBMClassifier/python_env.yaml]
[2024-02-07 20:27:54,144: INFO: utils: yaml file is saved]
[2024-02-07 20:30:52,570: WARNING: connectionpool: Retrying (Retry(total=4, connect=5, read=4, redirect=5, status=5)) after connection broken by 'RemoteDisconnected('Remote end closed connection without response')': /Raj-Narayanan-B/StudentMLProjectRegression.mlflow/api/2.0/mlflow/registered-models/search?filter=tags.model_type+ilike+%27Champion%27&max_results=100]
[2024-02-07 20:31:39,370: INFO: utils: yaml file is saved]
[2024-02-08 00:06:50,470: WARNING: connectionpool: Retrying (Retry(total=4, connect=5, read=4, redirect=5, status=5)) after connection broken by 'RemoteDisconnected('Remote end closed connection without response')': /Raj-Narayanan-B/StudentMLProjectRegression.mlflow/api/2.0/mlflow/registered-models/search?filter=tags.model_type+ilike+%27Challenger%27&max_results=100]
[2024-02-08 00:17:00,435: INFO: utils: yaml file is saved]
[2024-02-08 00:17:14,441: INFO: utils: yaml file is saved]
[2024-02-08 00:17:32,729: INFO: utils: yaml file is saved]
[2024-02-08 00:18:00,746: INFO: utils: yaml file is saved]
[2024-02-08 00:18:17,394: INFO: utils: yaml file is saved]
[2024-02-08 00:19:15,817: INFO: utils: yaml file is saved]
[2024-02-08 00:21:26,466: INFO: utils: yaml file is saved]
[2024-02-08 00:21:35,334: INFO: utils: yaml file is saved]
[2024-02-08 00:21:51,732: INFO: utils: yaml file is saved]
[2024-02-08 00:21:56,067: INFO: utils: yaml file is saved]
[2024-02-08 00:22:19,127: INFO: utils: yaml file is saved]
[2024-02-08 00:23:45,082: INFO: utils: yaml file is saved]
[2024-02-08 00:27:27,659: INFO: utils: yaml file is saved]
[2024-02-08 00:51:01,581: WARNING: utils: Error in _init_dvc: unable to read: 'dvc.yaml', YAML file structure is corrupted]
[2024-02-08 00:55:29,707: WARNING: utils: Error in _init_dvc: unable to read: 'dvc.yaml', YAML file structure is corrupted]
[2024-02-08 00:55:35,539: WARNING: utils: Error in _init_dvc: unable to read: 'dvc.yaml', YAML file structure is corrupted]
[2024-02-08 08:16:12,328: WARNING: connectionpool: Retrying (Retry(total=4, connect=5, read=4, redirect=5, status=5)) after connection broken by 'RemoteDisconnected('Remote end closed connection without response')': /Raj-Narayanan-B/StudentMLProjectRegression.mlflow/api/2.0/mlflow/experiments/get-by-name?experiment_name=282_Light_GBM_282]
[2024-02-08 09:31:53,198: WARNING: connectionpool: Retrying (Retry(total=4, connect=5, read=4, redirect=5, status=5)) after connection broken by 'RemoteDisconnected('Remote end closed connection without response')': /Raj-Narayanan-B/StudentMLProjectRegression.mlflow/api/2.0/mlflow/registered-models/search?filter=tags.model_type+ilike+%27Challenger%27&max_results=100]
[2024-02-08 09:46:03,935: INFO: utils: yaml file is saved]
[2024-02-08 09:46:26,618: INFO: utils: yaml file is saved]
[2024-02-08 10:18:07,301: WARNING: connectionpool: Retrying (Retry(total=4, connect=5, read=4, redirect=5, status=5)) after connection broken by 'RemoteDisconnected('Remote end closed connection without response')': /Raj-Narayanan-B/StudentMLProjectRegression.mlflow/api/2.0/mlflow/registered-models/search?filter=tags.model_type+ilike+%27Champion%27&max_results=100]
[2024-02-08 10:25:26,579: INFO: utils: yaml file is saved]
[2024-02-08 10:29:07,489: INFO: utils: yaml file is saved]
[2024-02-08 10:29:34,416: INFO: utils: yaml file is saved]
[2024-02-08 21:38:27,358: WARNING: connectionpool: Retrying (Retry(total=4, connect=5, read=4, redirect=5, status=5)) after connection broken by 'RemoteDisconnected('Remote end closed connection without response')': /Raj-Narayanan-B/StudentMLProjectRegression.mlflow/api/2.0/mlflow/experiments/get-by-name?experiment_name=286_Light_GBM_286]
[2024-02-08 21:54:56,437: INFO: utils: params.yaml yaml_file is loaded]
[2024-02-08 21:55:31,224: INFO: utils: params.yaml yaml_file is loaded]
[2024-02-08 21:56:39,579: INFO: utils: params.yaml yaml_file is loaded]
[2024-02-08 21:57:13,695: INFO: utils: params.yaml yaml_file is loaded]
[2024-02-08 21:57:38,113: INFO: utils: params.yaml yaml_file is loaded]
[2024-02-08 22:17:51,503: WARNING: connectionpool: Retrying (Retry(total=4, connect=5, read=4, redirect=5, status=5)) after connection broken by 'RemoteDisconnected('Remote end closed connection without response')': /Raj-Narayanan-B/StudentMLProjectRegression.mlflow/api/2.0/mlflow/registered-models/search?max_results=100]
[2024-02-08 22:24:35,927: WARNING: connectionpool: Retrying (Retry(total=4, connect=5, read=4, redirect=5, status=5)) after connection broken by 'RemoteDisconnected('Remote end closed connection without response')': /Raj-Narayanan-B/StudentMLProjectRegression.mlflow/api/2.0/mlflow-artifacts/artifacts?path=69b98270dc024bd99d8e9b6895aef764%2F95634296ebbf410f80c26d6fe8bcb6f1%2Fartifacts%2Fcandidate_Bagging_Classifier]
[2024-02-09 00:02:01,152: WARNING: connectionpool: Retrying (Retry(total=4, connect=5, read=4, redirect=5, status=5)) after connection broken by 'RemoteDisconnected('Remote end closed connection without response')': /Raj-Narayanan-B/StudentMLProjectRegression.mlflow/api/2.0/mlflow-artifacts/artifacts?path=26beeea305ba477ab9dccccd03b1c107%2F7b0b26910f2244de906c9fee702e2717%2Fartifacts%2Fcandidate_Voting_Classifier]
[2024-02-09 00:02:21,438: WARNING: connectionpool: Retrying (Retry(total=4, connect=5, read=4, redirect=5, status=5)) after connection broken by 'RemoteDisconnected('Remote end closed connection without response')': /Raj-Narayanan-B/StudentMLProjectRegression.mlflow/api/2.0/mlflow-artifacts/artifacts/26beeea305ba477ab9dccccd03b1c107/7b0b26910f2244de906c9fee702e2717/artifacts/candidate_Voting_Classifier/conda.yaml]
[2024-02-09 00:02:21,451: WARNING: connectionpool: Retrying (Retry(total=4, connect=5, read=4, redirect=5, status=5)) after connection broken by 'RemoteDisconnected('Remote end closed connection without response')': /Raj-Narayanan-B/StudentMLProjectRegression.mlflow/api/2.0/mlflow-artifacts/artifacts/26beeea305ba477ab9dccccd03b1c107/7b0b26910f2244de906c9fee702e2717/artifacts/candidate_Voting_Classifier/model.pkl]
[2024-02-09 00:02:21,458: WARNING: connectionpool: Retrying (Retry(total=4, connect=5, read=4, redirect=5, status=5)) after connection broken by 'RemoteDisconnected('Remote end closed connection without response')': /Raj-Narayanan-B/StudentMLProjectRegression.mlflow/api/2.0/mlflow-artifacts/artifacts/26beeea305ba477ab9dccccd03b1c107/7b0b26910f2244de906c9fee702e2717/artifacts/candidate_Voting_Classifier/requirements.txt]
[2024-02-09 00:02:21,467: WARNING: connectionpool: Retrying (Retry(total=4, connect=5, read=4, redirect=5, status=5)) after connection broken by 'RemoteDisconnected('Remote end closed connection without response')': /Raj-Narayanan-B/StudentMLProjectRegression.mlflow/api/2.0/mlflow-artifacts/artifacts/26beeea305ba477ab9dccccd03b1c107/7b0b26910f2244de906c9fee702e2717/artifacts/candidate_Voting_Classifier/python_env.yaml]
[2024-02-09 10:53:47,774: WARNING: connectionpool: Retrying (Retry(total=4, connect=5, read=4, redirect=5, status=5)) after connection broken by 'RemoteDisconnected('Remote end closed connection without response')': /Raj-Narayanan-B/StudentMLProjectRegression.mlflow/api/2.0/mlflow/registered-models/delete]
[2024-02-09 13:42:54,467: WARNING: connectionpool: Retrying (Retry(total=4, connect=5, read=4, redirect=5, status=5)) after connection broken by 'RemoteDisconnected('Remote end closed connection without response')': /Raj-Narayanan-B/StudentMLProjectRegression.mlflow/api/2.0/mlflow/registered-models/delete]
[2024-02-09 16:42:11,023: INFO: utils: schema.yaml yaml_file is loaded]
[2024-02-09 16:45:21,292: INFO: utils: schema.yaml yaml_file is loaded]
[2024-02-09 17:31:53,603: INFO: utils: pickled_object: artifacts/preprocessor/preprocessor.joblib loaded]
